epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/f1_macro,test/loss,train/acc_epoch,train/acc_step,train/loss_epoch,train/loss_step,val/acc,val/f1_macro,val/loss,val/n_classes_pred,val_f1_macro
6,,,7059,,,,,0.9375,,0.9978064298629761,,,,,
,0.00028253406231807553,0.0028253406231807557,7069,,,,,,,,,,,,
,0.00028253406231807553,0.0028253406231807557,7069,,,,,,,,,,,,
6,,,7069,,,,,0.875,,2.1788923740386963,,,,,
,0.0002820253598027574,0.002820253598027574,7079,,,,,,,,,,,,
,0.0002820253598027574,0.002820253598027574,7079,,,,,,,,,,,,
6,,,7079,,,,,0.875,,1.3434455394744873,,,,,
,0.0002815165224398368,0.0028151652243983676,7089,,,,,,,,,,,,
,0.0002815165224398368,0.0028151652243983676,7089,,,,,,,,,,,,
6,,,7089,,,,,0.8125,,1.019715428352356,,,,,
,0.00028100755237185014,0.0028100755237185017,7099,,,,,,,,,,,,
,0.00028100755237185014,0.0028100755237185017,7099,,,,,,,,,,,,
6,,,7099,,,,,0.75,,2.276474952697754,,,,,
,0.0002804984517418925,0.002804984517418925,7109,,,,,,,,,,,,
,0.0002804984517418925,0.002804984517418925,7109,,,,,,,,,,,,
6,,,7109,,,,,0.75,,1.234205961227417,,,,,
,0.0002799892226936088,0.0027998922269360884,7119,,,,,,,,,,,,
,0.0002799892226936088,0.0027998922269360884,7119,,,,,,,,,,,,
6,,,7119,,,,,0.875,,1.4808847904205322,,,,,
,0.00027947986737118476,0.0027947986737118474,7129,,,,,,,,,,,,
,0.00027947986737118476,0.0027947986737118474,7129,,,,,,,,,,,,
6,,,7129,,,,,0.9375,,1.2477003335952759,,,,,
,0.00027897038791933757,0.0027897038791933754,7139,,,,,,,,,,,,
,0.00027897038791933757,0.0027897038791933754,7139,,,,,,,,,,,,
6,,,7139,,,,,0.8125,,0.9650344848632812,,,,,
,0.0002784607864833073,0.002784607864833073,7149,,,,,,,,,,,,
,0.0002784607864833073,0.002784607864833073,7149,,,,,,,,,,,,
6,,,7149,,,,,0.875,,1.7523181438446045,,,,,
,0.0002779510652088475,0.002779510652088475,7159,,,,,,,,,,,,
,0.0002779510652088475,0.002779510652088475,7159,,,,,,,,,,,,
6,,,7159,,,,,0.9375,,2.15073823928833,,,,,
,0.0002774412262422166,0.0027744122624221664,7169,,,,,,,,,,,,
,0.0002774412262422166,0.0027744122624221664,7169,,,,,,,,,,,,
6,,,7169,,,,,0.875,,2.1951332092285156,,,,,
6,,,7174,,,,,,,,0.8456939458847046,0.7724707126617432,1.93376886844635,8.0,0.7724707126617432
6,,,7174,,,,0.8553562760353088,,1.6865135431289673,,,,,,
,0.0002769312717301681,0.0027693127173016815,7179,,,,,,,,,,,,
,0.0002769312717301681,0.0027693127173016815,7179,,,,,,,,,,,,
7,,,7179,,,,,0.8125,,2.5814061164855957,,,,,
,0.00027642120381994253,0.0027642120381994252,7189,,,,,,,,,,,,
,0.00027642120381994253,0.0027642120381994252,7189,,,,,,,,,,,,
7,,,7189,,,,,0.8125,,2.3395020961761475,,,,,
,0.0002759110246592576,0.002759110246592576,7199,,,,,,,,,,,,
,0.0002759110246592576,0.002759110246592576,7199,,,,,,,,,,,,
7,,,7199,,,,,0.9375,,2.243427276611328,,,,,
,0.0002754007363962995,0.002754007363962995,7209,,,,,,,,,,,,
,0.0002754007363962995,0.002754007363962995,7209,,,,,,,,,,,,
7,,,7209,,,,,0.9375,,2.2490174770355225,,,,,
,0.00027489034117971384,0.0027489034117971385,7219,,,,,,,,,,,,
,0.00027489034117971384,0.0027489034117971385,7219,,,,,,,,,,,,
7,,,7219,,,,,0.75,,2.1027822494506836,,,,,
,0.0002743798411585966,0.002743798411585966,7229,,,,,,,,,,,,
,0.0002743798411585966,0.002743798411585966,7229,,,,,,,,,,,,
7,,,7229,,,,,1.0,,2.2994961738586426,,,,,
,0.000273869238482485,0.00273869238482485,7239,,,,,,,,,,,,
,0.000273869238482485,0.00273869238482485,7239,,,,,,,,,,,,
7,,,7239,,,,,0.625,,2.2818071842193604,,,,,
,0.0002733585353013486,0.0027335853530134862,7249,,,,,,,,,,,,
,0.0002733585353013486,0.0027335853530134862,7249,,,,,,,,,,,,
7,,,7249,,,,,0.8125,,2.0665900707244873,,,,,
,0.0002728477337655801,0.002728477337655801,7259,,,,,,,,,,,,
,0.0002728477337655801,0.002728477337655801,7259,,,,,,,,,,,,
7,,,7259,,,,,0.75,,1.0344347953796387,,,,,
,0.00027233683602598626,0.0027233683602598626,7269,,,,,,,,,,,,
,0.00027233683602598626,0.0027233683602598626,7269,,,,,,,,,,,,
7,,,7269,,,,,0.6875,,2.214059591293335,,,,,
,0.0002718258442337789,0.002718258442337789,7279,,,,,,,,,,,,
,0.0002718258442337789,0.002718258442337789,7279,,,,,,,,,,,,
7,,,7279,,,,,0.875,,1.9244859218597412,,,,,
,0.00027131476054056616,0.0027131476054056613,7289,,,,,,,,,,,,
,0.00027131476054056616,0.0027131476054056613,7289,,,,,,,,,,,,
7,,,7289,,,,,0.8125,,0.9024755954742432,,,,,
,0.0002708035870983428,0.002708035870983428,7299,,,,,,,,,,,,
,0.0002708035870983428,0.002708035870983428,7299,,,,,,,,,,,,
7,,,7299,,,,,0.9375,,1.9135777950286865,,,,,
,0.00027029232605948155,0.0027029232605948156,7309,,,,,,,,,,,,
,0.00027029232605948155,0.0027029232605948156,7309,,,,,,,,,,,,
7,,,7309,,,,,0.875,,0.9753873348236084,,,,,
,0.00026978097957672427,0.0026978097957672427,7319,,,,,,,,,,,,
,0.00026978097957672427,0.0026978097957672427,7319,,,,,,,,,,,,
7,,,7319,,,,,0.9375,,2.279998779296875,,,,,
,0.0002692695498031722,0.002692695498031722,7329,,,,,,,,,,,,
,0.0002692695498031722,0.002692695498031722,7329,,,,,,,,,,,,
7,,,7329,,,,,0.875,,1.0320507287979126,,,,,
,0.0002687580388922774,0.002687580388922774,7339,,,,,,,,,,,,
,0.0002687580388922774,0.002687580388922774,7339,,,,,,,,,,,,
7,,,7339,,,,,0.875,,1.9139670133590698,,,,,
,0.0002682464489978338,0.0026824644899783377,7349,,,,,,,,,,,,
,0.0002682464489978338,0.0026824644899783377,7349,,,,,,,,,,,,
7,,,7349,,,,,0.875,,1.747768521308899,,,,,
,0.0002677347822739676,0.002677347822739676,7359,,,,,,,,,,,,
,0.0002677347822739676,0.002677347822739676,7359,,,,,,,,,,,,
7,,,7359,,,,,0.875,,2.0099053382873535,,,,,
,0.00026722304087512867,0.0026722304087512866,7369,,,,,,,,,,,,
,0.00026722304087512867,0.0026722304087512866,7369,,,,,,,,,,,,
7,,,7369,,,,,0.9375,,2.055358648300171,,,,,
,0.00026671122695608125,0.0026671122695608126,7379,,,,,,,,,,,,
,0.00026671122695608125,0.0026671122695608126,7379,,,,,,,,,,,,
7,,,7379,,,,,0.6875,,1.4438740015029907,,,,,
,0.00026619934267189493,0.0026619934267189493,7389,,,,,,,,,,,,
,0.00026619934267189493,0.0026619934267189493,7389,,,,,,,,,,,,
7,,,7389,,,,,0.875,,1.7569959163665771,,,,,
,0.0002656873901779357,0.002656873901779357,7399,,,,,,,,,,,,
,0.0002656873901779357,0.002656873901779357,7399,,,,,,,,,,,,
7,,,7399,,,,,0.875,,0.9491527676582336,,,,,
,0.00026517537162985664,0.0026517537162985667,7409,,,,,,,,,,,,
,0.00026517537162985664,0.0026517537162985667,7409,,,,,,,,,,,,
7,,,7409,,,,,1.0,,2.488133430480957,,,,,
,0.0002646632891835889,0.002646632891835889,7419,,,,,,,,,,,,
,0.0002646632891835889,0.002646632891835889,7419,,,,,,,,,,,,
7,,,7419,,,,,0.9375,,1.8036353588104248,,,,,
,0.0002641511449953329,0.0026415114499533294,7429,,,,,,,,,,,,
,0.0002641511449953329,0.0026415114499533294,7429,,,,,,,,,,,,
7,,,7429,,,,,0.8125,,1.9887163639068604,,,,,
,0.00026363894122154885,0.0026363894122154886,7439,,,,,,,,,,,,
,0.00026363894122154885,0.0026363894122154886,7439,,,,,,,,,,,,
7,,,7439,,,,,0.875,,2.110445499420166,,,,,
,0.00026312668001894797,0.0026312668001894795,7449,,,,,,,,,,,,
,0.00026312668001894797,0.0026312668001894795,7449,,,,,,,,,,,,
7,,,7449,,,,,0.8125,,2.1670191287994385,,,,,
,0.00026261436354448303,0.0026261436354448305,7459,,,,,,,,,,,,
,0.00026261436354448303,0.0026261436354448305,7459,,,,,,,,,,,,
7,,,7459,,,,,0.8125,,0.9352411031723022,,,,,
,0.00026210199395533995,0.0026210199395533995,7469,,,,,,,,,,,,
,0.00026210199395533995,0.0026210199395533995,7469,,,,,,,,,,,,
7,,,7469,,,,,0.9375,,2.3644630908966064,,,,,
,0.00026158957340892804,0.0026158957340892803,7479,,,,,,,,,,,,
,0.00026158957340892804,0.0026158957340892803,7479,,,,,,,,,,,,
7,,,7479,,,,,0.8125,,1.8364181518554688,,,,,
,0.000261077104062871,0.0026107710406287105,7489,,,,,,,,,,,,
,0.000261077104062871,0.0026107710406287105,7489,,,,,,,,,,,,
7,,,7489,,,,,0.5625,,2.9418015480041504,,,,,
,0.0002605645880749986,0.002605645880749986,7499,,,,,,,,,,,,
,0.0002605645880749986,0.002605645880749986,7499,,,,,,,,,,,,
7,,,7499,,,,,0.8125,,1.1313974857330322,,,,,
,0.0002600520276033364,0.0026005202760333635,7509,,,,,,,,,,,,
,0.0002600520276033364,0.0026005202760333635,7509,,,,,,,,,,,,
7,,,7509,,,,,0.8125,,1.9055392742156982,,,,,
,0.0002595394248060974,0.0025953942480609737,7519,,,,,,,,,,,,
,0.0002595394248060974,0.0025953942480609737,7519,,,,,,,,,,,,
7,,,7519,,,,,0.9375,,1.7992146015167236,,,,,
,0.00025902678184167304,0.0025902678184167305,7529,,,,,,,,,,,,
,0.00025902678184167304,0.0025902678184167305,7529,,,,,,,,,,,,
7,,,7529,,,,,0.8125,,1.607346534729004,,,,,
,0.00025851410086862384,0.002585141008686238,7539,,,,,,,,,,,,
,0.00025851410086862384,0.002585141008686238,7539,,,,,,,,,,,,
7,,,7539,,,,,0.9375,,1.7389438152313232,,,,,
,0.0002580013840456701,0.0025800138404567007,7549,,,,,,,,,,,,
,0.0002580013840456701,0.0025800138404567007,7549,,,,,,,,,,,,
7,,,7549,,,,,0.9375,,1.1376557350158691,,,,,
,0.0002574886335316833,0.0025748863353168326,7559,,,,,,,,,,,,
,0.0002574886335316833,0.0025748863353168326,7559,,,,,,,,,,,,
7,,,7559,,,,,0.8125,,1.0226820707321167,,,,,
,0.00025697585148567683,0.002569758514856768,7569,,,,,,,,,,,,
,0.00025697585148567683,0.002569758514856768,7569,,,,,,,,,,,,
7,,,7569,,,,,0.875,,0.9901432991027832,,,,,
,0.00025646304006679663,0.002564630400667966,7579,,,,,,,,,,,,
,0.00025646304006679663,0.002564630400667966,7579,,,,,,,,,,,,
7,,,7579,,,,,0.9375,,1.415595531463623,,,,,
,0.0002559502014343125,0.0025595020143431247,7589,,,,,,,,,,,,
,0.0002559502014343125,0.0025595020143431247,7589,,,,,,,,,,,,
7,,,7589,,,,,0.875,,1.0732109546661377,,,,,
,0.0002554373377476088,0.002554373377476088,7599,,,,,,,,,,,,
,0.0002554373377476088,0.002554373377476088,7599,,,,,,,,,,,,
7,,,7599,,,,,0.9375,,0.9392794370651245,,,,,
,0.0002549244511661752,0.002549244511661752,7609,,,,,,,,,,,,
,0.0002549244511661752,0.002549244511661752,7609,,,,,,,,,,,,
7,,,7609,,,,,0.8125,,2.057502269744873,,,,,
,0.0002544115438495981,0.002544115438495981,7619,,,,,,,,,,,,
,0.0002544115438495981,0.002544115438495981,7619,,,,,,,,,,,,
7,,,7619,,,,,0.875,,1.5413601398468018,,,,,
,0.000253898617957551,0.00253898617957551,7629,,,,,,,,,,,,
,0.000253898617957551,0.00253898617957551,7629,,,,,,,,,,,,
7,,,7629,,,,,0.8125,,1.6203255653381348,,,,,
,0.00025338567564978554,0.0025338567564978554,7639,,,,,,,,,,,,
,0.00025338567564978554,0.0025338567564978554,7639,,,,,,,,,,,,
7,,,7639,,,,,0.8125,,0.7776528596878052,,,,,
,0.0002528727190861227,0.002528727190861227,7649,,,,,,,,,,,,
,0.0002528727190861227,0.002528727190861227,7649,,,,,,,,,,,,
7,,,7649,,,,,0.9375,,2.003772735595703,,,,,
,0.0002523597504264434,0.002523597504264434,7659,,,,,,,,,,,,
,0.0002523597504264434,0.002523597504264434,7659,,,,,,,,,,,,
7,,,7659,,,,,1.0,,1.9916964769363403,,,,,
,0.0002518467718306793,0.002518467718306793,7669,,,,,,,,,,,,
,0.0002518467718306793,0.002518467718306793,7669,,,,,,,,,,,,
7,,,7669,,,,,0.75,,2.295405387878418,,,,,
,0.0002513337854588042,0.002513337854588042,7679,,,,,,,,,,,,
,0.0002513337854588042,0.002513337854588042,7679,,,,,,,,,,,,
7,,,7679,,,,,0.875,,1.4900121688842773,,,,,
,0.00025082079347082443,0.002508207934708244,7689,,,,,,,,,,,,
,0.00025082079347082443,0.002508207934708244,7689,,,,,,,,,,,,
7,,,7689,,,,,0.875,,2.2876086235046387,,,,,
,0.0002503077980267702,0.0025030779802677023,7699,,,,,,,,,,,,
,0.0002503077980267702,0.0025030779802677023,7699,,,,,,,,,,,,
7,,,7699,,,,,0.8125,,1.0403319597244263,,,,,
,0.0002497948012866859,0.0024979480128668593,7709,,,,,,,,,,,,
,0.0002497948012866859,0.0024979480128668593,7709,,,,,,,,,,,,
7,,,7709,,,,,0.5625,,2.207498788833618,,,,,
,0.0002492818054106218,0.0024928180541062177,7719,,,,,,,,,,,,
,0.0002492818054106218,0.0024928180541062177,7719,,,,,,,,,,,,
7,,,7719,,,,,0.8125,,1.4147592782974243,,,,,
,0.0002487688125586241,0.0024876881255862407,7729,,,,,,,,,,,,
,0.0002487688125586241,0.0024876881255862407,7729,,,,,,,,,,,,
7,,,7729,,,,,0.75,,1.0171141624450684,,,,,
,0.0002482558248907267,0.002482558248907267,7739,,,,,,,,,,,,
,0.0002482558248907267,0.002482558248907267,7739,,,,,,,,,,,,
7,,,7739,,,,,0.8125,,2.6175742149353027,,,,,
,0.00024774284456694135,0.0024774284456694135,7749,,,,,,,,,,,,
,0.00024774284456694135,0.0024774284456694135,7749,,,,,,,,,,,,
7,,,7749,,,,,1.0,,2.0040030479431152,,,,,
,0.000247229873747249,0.00247229873747249,7759,,,,,,,,,,,,
,0.000247229873747249,0.00247229873747249,7759,,,,,,,,,,,,
7,,,7759,,,,,0.8125,,0.9100820422172546,,,,,
,0.0002467169145915906,0.0024671691459159065,7769,,,,,,,,,,,,
,0.0002467169145915906,0.0024671691459159065,7769,,,,,,,,,,,,
7,,,7769,,,,,0.875,,0.8836230635643005,,,,,
,0.0002462039692598581,0.002462039692598581,7779,,,,,,,,,,,,
,0.0002462039692598581,0.002462039692598581,7779,,,,,,,,,,,,
7,,,7779,,,,,1.0,,0.8444557189941406,,,,,
,0.0002456910399118847,0.002456910399118847,7789,,,,,,,,,,,,
,0.0002456910399118847,0.002456910399118847,7789,,,,,,,,,,,,
7,,,7789,,,,,0.875,,0.9041004180908203,,,,,
,0.00024517812870743715,0.0024517812870743718,7799,,,,,,,,,,,,
,0.00024517812870743715,0.0024517812870743718,7799,,,,,,,,,,,,
7,,,7799,,,,,0.8125,,1.8854327201843262,,,,,
,0.0002446652378062051,0.002446652378062051,7809,,,,,,,,,,,,
,0.0002446652378062051,0.002446652378062051,7809,,,,,,,,,,,,
7,,,7809,,,,,0.8125,,1.8635088205337524,,,,,
,0.0002441523693677929,0.002441523693677929,7819,,,,,,,,,,,,
,0.0002441523693677929,0.002441523693677929,7819,,,,,,,,,,,,
7,,,7819,,,,,0.9375,,0.9906401038169861,,,,,
,0.0002436395255517107,0.0024363952555171067,7829,,,,,,,,,,,,
,0.0002436395255517107,0.0024363952555171067,7829,,,,,,,,,,,,
7,,,7829,,,,,0.75,,1.8683292865753174,,,,,
,0.00024312670851736433,0.0024312670851736433,7839,,,,,,,,,,,,
,0.00024312670851736433,0.0024312670851736433,7839,,,,,,,,,,,,
7,,,7839,,,,,0.9375,,1.3785996437072754,,,,,
,0.00024261392042404726,0.0024261392042404725,7849,,,,,,,,,,,,
,0.00024261392042404726,0.0024261392042404725,7849,,,,,,,,,,,,
7,,,7849,,,,,0.8125,,2.2471702098846436,,,,,
,0.0002421011634309311,0.002421011634309311,7859,,,,,,,,,,,,
,0.0002421011634309311,0.002421011634309311,7859,,,,,,,,,,,,
7,,,7859,,,,,0.9375,,1.5743284225463867,,,,,
,0.0002415884396970564,0.002415884396970564,7869,,,,,,,,,,,,
,0.0002415884396970564,0.002415884396970564,7869,,,,,,,,,,,,
7,,,7869,,,,,1.0,,1.9618146419525146,,,,,
,0.00024107575138132363,0.0024107575138132362,7879,,,,,,,,,,,,
,0.00024107575138132363,0.0024107575138132362,7879,,,,,,,,,,,,
7,,,7879,,,,,0.9375,,1.4155426025390625,,,,,
,0.0002405631006424842,0.002405631006424842,7889,,,,,,,,,,,,
,0.0002405631006424842,0.002405631006424842,7889,,,,,,,,,,,,
7,,,7889,,,,,0.9375,,0.7884902954101562,,,,,
,0.00024005048963913136,0.0024005048963913135,7899,,,,,,,,,,,,
,0.00024005048963913136,0.0024005048963913135,7899,,,,,,,,,,,,
7,,,7899,,,,,0.8125,,0.9996228218078613,,,,,
,0.00023953792052969086,0.002395379205296909,7909,,,,,,,,,,,,
,0.00023953792052969086,0.002395379205296909,7909,,,,,,,,,,,,
7,,,7909,,,,,1.0,,2.1031415462493896,,,,,
,0.00023902539547241225,0.0023902539547241224,7919,,,,,,,,,,,,
,0.00023902539547241225,0.0023902539547241224,7919,,,,,,,,,,,,
7,,,7919,,,,,0.875,,2.0943775177001953,,,,,
,0.00023851291662535954,0.0023851291662535952,7929,,,,,,,,,,,,
,0.00023851291662535954,0.0023851291662535952,7929,,,,,,,,,,,,
7,,,7929,,,,,0.875,,1.6602610349655151,,,,,
,0.00023800048614640187,0.002380004861464019,7939,,,,,,,,,,,,
,0.00023800048614640187,0.002380004861464019,7939,,,,,,,,,,,,
7,,,7939,,,,,0.8125,,1.4521026611328125,,,,,
,0.00023748810619320527,0.0023748810619320525,7949,,,,,,,,,,,,
,0.00023748810619320527,0.0023748810619320525,7949,,,,,,,,,,,,
7,,,7949,,,,,0.8125,,1.2712945938110352,,,,,
,0.0002369757789232227,0.002369757789232227,7959,,,,,,,,,,,,
,0.0002369757789232227,0.002369757789232227,7959,,,,,,,,,,,,
7,,,7959,,,,,0.875,,1.1507296562194824,,,,,
,0.00023646350649368504,0.0023646350649368505,7969,,,,,,,,,,,,
,0.00023646350649368504,0.0023646350649368505,7969,,,,,,,,,,,,
7,,,7969,,,,,0.8125,,1.0000555515289307,,,,,
,0.0002359512910615929,0.0023595129106159293,7979,,,,,,,,,,,,
,0.0002359512910615929,0.0023595129106159293,7979,,,,,,,,,,,,
7,,,7979,,,,,0.8125,,2.081571340560913,,,,,
,0.00023543913478370632,0.0023543913478370634,7989,,,,,,,,,,,,
,0.00023543913478370632,0.0023543913478370634,7989,,,,,,,,,,,,
7,,,7989,,,,,0.8125,,1.9660204648971558,,,,,
,0.00023492703981653647,0.0023492703981653645,7999,,,,,,,,,,,,
,0.00023492703981653647,0.0023492703981653645,7999,,,,,,,,,,,,
7,,,7999,,,,,0.9375,,2.1316332817077637,,,,,
,0.00023441500831633644,0.0023441500831633644,8009,,,,,,,,,,,,
,0.00023441500831633644,0.0023441500831633644,8009,,,,,,,,,,,,
7,,,8009,,,,,0.875,,2.021477222442627,,,,,
,0.00023390304243909197,0.0023390304243909197,8019,,,,,,,,,,,,
,0.00023390304243909197,0.0023390304243909197,8019,,,,,,,,,,,,
7,,,8019,,,,,0.625,,1.8180596828460693,,,,,
,0.00023339114434051247,0.002333911443405125,8029,,,,,,,,,,,,
,0.00023339114434051247,0.002333911443405125,8029,,,,,,,,,,,,
7,,,8029,,,,,0.9375,,1.5652283430099487,,,,,
,0.00023287931617602212,0.002328793161760221,8039,,,,,,,,,,,,
,0.00023287931617602212,0.002328793161760221,8039,,,,,,,,,,,,
7,,,8039,,,,,0.5625,,2.48248291015625,,,,,
,0.00023236756010075048,0.0023236756010075045,8049,,,,,,,,,,,,
,0.00023236756010075048,0.0023236756010075045,8049,,,,,,,,,,,,
7,,,8049,,,,,0.875,,2.3751864433288574,,,,,
,0.00023185587826952348,0.0023185587826952347,8059,,,,,,,,,,,,
,0.00023185587826952348,0.0023185587826952347,8059,,,,,,,,,,,,
7,,,8059,,,,,0.6875,,2.170405149459839,,,,,
,0.00023134427283685475,0.0023134427283685475,8069,,,,,,,,,,,,
,0.00023134427283685475,0.0023134427283685475,8069,,,,,,,,,,,,
7,,,8069,,,,,0.875,,1.7492539882659912,,,,,
,0.00023083274595693594,0.0023083274595693593,8079,,,,,,,,,,,,
,0.00023083274595693594,0.0023083274595693593,8079,,,,,,,,,,,,
7,,,8079,,,,,0.875,,2.1238298416137695,,,,,
,0.00023032129978362806,0.002303212997836281,8089,,,,,,,,,,,,
,0.00023032129978362806,0.002303212997836281,8089,,,,,,,,,,,,
7,,,8089,,,,,0.6875,,2.2825846672058105,,,,,
,0.00022980993647045233,0.002298099364704523,8099,,,,,,,,,,,,
,0.00022980993647045233,0.002298099364704523,8099,,,,,,,,,,,,
7,,,8099,,,,,0.8125,,2.710789918899536,,,,,
,0.0002292986581705809,0.002292986581705809,8109,,,,,,,,,,,,
,0.0002292986581705809,0.002292986581705809,8109,,,,,,,,,,,,
7,,,8109,,,,,0.875,,2.23144793510437,,,,,
,0.00022878746703682823,0.0022878746703682822,8119,,,,,,,,,,,,
,0.00022878746703682823,0.0022878746703682822,8119,,,,,,,,,,,,
7,,,8119,,,,,0.8125,,2.0839343070983887,,,,,
,0.0002282763652216416,0.002282763652216416,8129,,,,,,,,,,,,
,0.0002282763652216416,0.002282763652216416,8129,,,,,,,,,,,,
7,,,8129,,,,,0.875,,1.6090755462646484,,,,,
,0.00022776535487709199,0.00227765354877092,8139,,,,,,,,,,,,
,0.00022776535487709199,0.00227765354877092,8139,,,,,,,,,,,,
7,,,8139,,,,,0.9375,,1.423101544380188,,,,,
,0.0002272544381548657,0.002272544381548657,8149,,,,,,,,,,,,
,0.0002272544381548657,0.002272544381548657,8149,,,,,,,,,,,,
7,,,8149,,,,,0.875,,2.2618181705474854,,,,,
,0.0002267436172062545,0.002267436172062545,8159,,,,,,,,,,,,
,0.0002267436172062545,0.002267436172062545,8159,,,,,,,,,,,,
7,,,8159,,,,,0.9375,,0.8606435060501099,,,,,
,0.00022623289418214677,0.0022623289418214677,8169,,,,,,,,,,,,
,0.00022623289418214677,0.0022623289418214677,8169,,,,,,,,,,,,
7,,,8169,,,,,0.8125,,2.176142930984497,,,,,
,0.0002257222712330191,0.0022572227123301906,8179,,,,,,,,,,,,
,0.0002257222712330191,0.0022572227123301906,8179,,,,,,,,,,,,
7,,,8179,,,,,1.0,,1.0597021579742432,,,,,
,0.00022521175050892607,0.0022521175050892604,8189,,,,,,,,,,,,
,0.00022521175050892607,0.0022521175050892604,8189,,,,,,,,,,,,
7,,,8189,,,,,0.9375,,1.0182596445083618,,,,,
,0.00022470133415949213,0.002247013341594921,8199,,,,,,,,,,,,
7,,,8199,,,,,0.875,,1.562974214553833,,,,,
7,,,8199,,,,,,,,0.8411387801170349,0.7777953147888184,1.9335553646087646,8.0,0.7777953147888184
7,,,8199,,,,0.8660932183265686,,1.6676397323608398,,,,,,
,0.00022419102433390232,0.002241910243339023,8209,,,,,,,,,,,,
,0.00022419102433390232,0.002241910243339023,8209,,,,,,,,,,,,
8,,,8209,,,,,1.0,,1.555246114730835,,,,,
,0.000223680823180893,0.00223680823180893,8219,,,,,,,,,,,,
,0.000223680823180893,0.00223680823180893,8219,,,,,,,,,,,,
8,,,8219,,,,,0.8125,,2.117006301879883,,,,,
,0.00022317073284874295,0.0022317073284874294,8229,,,,,,,,,,,,
,0.00022317073284874295,0.0022317073284874294,8229,,,,,,,,,,,,
8,,,8229,,,,,0.875,,2.7347559928894043,,,,,
,0.00022266075548526448,0.002226607554852645,8239,,,,,,,,,,,,
,0.00022266075548526448,0.002226607554852645,8239,,,,,,,,,,,,
8,,,8239,,,,,0.8125,,1.2555409669876099,,,,,
,0.00022215089323779404,0.00222150893237794,8249,,,,,,,,,,,,
,0.00022215089323779404,0.00222150893237794,8249,,,,,,,,,,,,
8,,,8249,,,,,0.9375,,0.7283207178115845,,,,,
,0.00022164114825318337,0.0022164114825318337,8259,,,,,,,,,,,,
,0.00022164114825318337,0.0022164114825318337,8259,,,,,,,,,,,,
8,,,8259,,,,,0.8125,,1.447427749633789,,,,,
,0.00022113152267779065,0.0022113152267779065,8269,,,,,,,,,,,,
,0.00022113152267779065,0.0022113152267779065,8269,,,,,,,,,,,,
8,,,8269,,,,,0.9375,,1.5427390336990356,,,,,
,0.00022062201865747115,0.0022062201865747115,8279,,,,,,,,,,,,
,0.00022062201865747115,0.0022062201865747115,8279,,,,,,,,,,,,
8,,,8279,,,,,0.9375,,2.0980746746063232,,,,,
,0.00022011263833756814,0.0022011263833756813,8289,,,,,,,,,,,,
,0.00022011263833756814,0.0022011263833756813,8289,,,,,,,,,,,,
8,,,8289,,,,,0.875,,1.0756818056106567,,,,,
,0.0002196033838629044,0.0021960338386290443,8299,,,,,,,,,,,,
,0.0002196033838629044,0.0021960338386290443,8299,,,,,,,,,,,,
8,,,8299,,,,,0.75,,1.5951285362243652,,,,,
,0.0002190942573777726,0.0021909425737777263,8309,,,,,,,,,,,,
,0.0002190942573777726,0.0021909425737777263,8309,,,,,,,,,,,,
8,,,8309,,,,,0.9375,,0.8582540154457092,,,,,
,0.0002185852610259263,0.002185852610259263,8319,,,,,,,,,,,,
,0.0002185852610259263,0.002185852610259263,8319,,,,,,,,,,,,
8,,,8319,,,,,0.875,,0.9955934286117554,,,,,
,0.00021807639695057163,0.0021807639695057162,8329,,,,,,,,,,,,
,0.00021807639695057163,0.0021807639695057162,8329,,,,,,,,,,,,
8,,,8329,,,,,0.875,,0.9207299947738647,,,,,
,0.00021756766729435722,0.0021756766729435725,8339,,,,,,,,,,,,
,0.00021756766729435722,0.0021756766729435725,8339,,,,,,,,,,,,
8,,,8339,,,,,0.75,,0.9880503416061401,,,,,
,0.00021705907419936594,0.0021705907419936592,8349,,,,,,,,,,,,
,0.00021705907419936594,0.0021705907419936592,8349,,,,,,,,,,,,
8,,,8349,,,,,0.875,,2.2230007648468018,,,,,
,0.00021655061980710585,0.0021655061980710585,8359,,,,,,,,,,,,
,0.00021655061980710585,0.0021655061980710585,8359,,,,,,,,,,,,
8,,,8359,,,,,0.9375,,1.2283910512924194,,,,,
,0.0002160423062585006,0.002160423062585006,8369,,,,,,,,,,,,
,0.0002160423062585006,0.002160423062585006,8369,,,,,,,,,,,,
8,,,8369,,,,,0.8125,,2.4957327842712402,,,,,
,0.00021553413569388094,0.0021553413569388095,8379,,,,,,,,,,,,
,0.00021553413569388094,0.0021553413569388095,8379,,,,,,,,,,,,
8,,,8379,,,,,0.8125,,0.9237509965896606,,,,,
,0.00021502611025297572,0.0021502611025297574,8389,,,,,,,,,,,,
,0.00021502611025297572,0.0021502611025297574,8389,,,,,,,,,,,,
8,,,8389,,,,,0.875,,1.0107613801956177,,,,,
,0.00021451823207490253,0.0021451823207490252,8399,,,,,,,,,,,,
,0.00021451823207490253,0.0021451823207490252,8399,,,,,,,,,,,,
8,,,8399,,,,,0.75,,1.892187476158142,,,,,
,0.00021401050329815892,0.002140105032981589,8409,,,,,,,,,,,,
,0.00021401050329815892,0.002140105032981589,8409,,,,,,,,,,,,
8,,,8409,,,,,1.0,,2.472057342529297,,,,,
